,content,new,polarity,subjectivity,P1,S1,P2,S2,P3,S3,P4,S4
112,"In the very near future Donald Trump will make reference to Judge Curiel as an example of how even the judicial opposition is awed and overpowered by his leadership, an example of how a bad judge can be made a good judge by watching the President in action.  Trump is the master at what Jim McKay woud call ""stealing a victory from the jaws of defeat"".<br/><br/>And now that I have your attention, in another unrelated but related article in today's NYT it appears that someone has submitted a ""forged"" nomination of Donald J. Trump for the Nobel Peace Prize.  He's on a roll.","En un futuro muy cercano, Donald Trump hará referencia al juez Curiel como un ejemplo de cómo incluso la oposición judicial está atemorizada y dominada por su liderazgo, un ejemplo de cómo un mal juez puede convertirse en un buen juez observando al presidente en acción. Trump es el maestro en lo que Jim McKay llamaría ""robar una victoria de las fauces de la derrota"". <br/> <br/> Y ahora que tengo su atención, en otro artículo no relacionado pero relacionado en el NYT de hoy parece que alguien ha presentado una nominación ""falsificada"" de Donald J. Trump para el Premio Nobel de la Paz. Está en racha.",0.03833333333333335,0.40194444444444444,0.03833333333333335,0.40194444444444444,0.03833333333333335,0.40194444444444444,0.03833333333333335,0.40194444444444444,0.03833333333333335,0.40194444444444444
113,"""Laws and norms, ethics and principles? Meaningless concepts. In Mr. Trump’s world...""<br/><br/>That world--remember is the ""free [from law, logic and ethics] market.""  <br/><br/>Say anything--advertise anything, especially self advertising--that will reap a profit, bilking others. <br/><br/>Caveat emptor applies to voters in spades.","""¿Leyes y normas, ética y principios? Conceptos sin sentido. En el mundo del Sr. Trump ..."" <br/> <br/> Ese mundo, recuerde, es el ""mercado libre [de la ley, la lógica y la ética]"". <br/> <br/> Diga cualquier cosa, anuncie cualquier cosa, especialmente la publicidad propia, que obtendrá una ganancia, estafando a otros. <br/> <br/> La advertencia emptor se aplica a los votantes con creces.",-0.033333333333333326,0.9333333333333332,-0.033333333333333326,0.9333333333333332,-0.033333333333333326,0.9333333333333332,-0.033333333333333326,0.9333333333333332,-0.033333333333333326,0.9333333333333332
114,"As E.J. Dionne said on NPR last week: Trump doesn't have any values, only interests.<br/><br/>Trump also is cognitively, psychologically, and socially damaged--and that is a lot of damage for anyone, much less the President of the United States.  <br/><br/>Trump is  so damaged that he fails to process how he appears to others (it's either ""for me"" or against ""me""), the consequences of HIS often impulsive and self-centered and self-serving decisions, or even why truth matters in his addictive quest for fame and fortune.  <br/><br/>Thus, completely lacking in nuance and almost totally devoid of a conscience, the egocentric, simpleminded and narcissistic Trump misses the entire point about ethics, laws, and precedent and views Judge Curiel only in relation to Trump.  <br/><br/>And I am pretty sure Trump will not grasp the meaning and implications of Judge Curiel's principled and nuanced statement:<br/>“Courts are vested with the authority to interpret the law; we possess neither the expertise nor the prerogative to make policy judgments. Those decisions are entrusted to our nation’s elected leaders, who can be thrown out of office if the people disagree with them. It is not our job to protect the people from the consequences of their political choices.”<br/><br/>In fact, I doubt Trump even cares, and that is our American tragedy to deal with--but, of course, the Republicans willfully will not. ","Como dijo E.J. Dionne dijo en NPR la semana pasada: Trump no tiene ningún valor, solo intereses. <br/> <br/> Trump también está cognitiva, psicológica y socialmente dañado, y eso es mucho daño para cualquiera, y mucho menos. el presidente de los Estados Unidos. <br/> <br/> Trump está tan dañado que no logra procesar cómo se ve a los demás (es ""para mí"" o contra ""mí""), las consecuencias de SU a menudo son impulsivas y egocéntricas y egoístas decisiones, o incluso por qué la verdad importa en su adictiva búsqueda de fama y fortuna. <br/> <br/> Por lo tanto, completamente carente de matices y casi totalmente desprovisto de conciencia, el egocéntrico, simplista y narcisista Trump pierde todo el punto sobre la ética, las leyes y los precedentes y ve al juez Curiel solo en relación con Trump. <br/> <br/> Y estoy bastante seguro de que Trump no captará el significado y las implicaciones de la declaración de principios y matices del juez Curiel: <br/> “Los tribunales están investidos de la autoridad para interpretar la ley; no poseemos ni la experiencia ni la prerrogativa para emitir juicios sobre políticas. Esas decisiones se confían a los líderes electos de nuestra nación, quienes pueden ser destituidos si la gente no está de acuerdo con ellos. No es nuestro trabajo proteger a la gente de las consecuencias de sus decisiones políticas ”. <br/> <br/> De hecho, dudo que a Trump le importe siquiera, y esa es nuestra tragedia estadounidense con la que lidiar, pero, por supuesto , los republicanos voluntariamente no lo harán.",0.00777777777777778,0.4475925925925926,0.00777777777777778,0.4475925925925926,0.00777777777777778,0.4475925925925926,0.00777777777777778,0.4475925925925926,0.00777777777777778,0.4475925925925926
115,"Great job skewering Trump, but I’m sure he doesn’t care. He just cares about “winning.” He probably rhinks his earlier criticism of the judge put pressure on him not to rule against Trump’s wall.","Gran trabajo ensartando a Trump, pero estoy seguro de que no le importa. A él solo le importa ""ganar"". Probablemente cree que sus críticas anteriores al juez lo presionaron para que no fallara contra el muro de Trump.",0.45,0.7222222222222222,0.45,0.7222222222222222,0.45,0.7222222222222222,0.45,0.7222222222222222,0.45,0.7222222222222222
116,"""Flipping"" is one of the markers for someone diagnosed with Borderline Personality Disorder.  People who struggle with a borderline personality struggle to maintain emotional connection with people because they either lift people up as ""Good"" or bring then down as ""Bad.""  Borderline personalities create chaos in whatever group they are apart of.  They are unpredictable.  They are recreating their own inner chaos.  People start to feel the borderline's rage and if they cannot express that rage they will feel depressed.  Sound familiar?  Is that not what he is creating in our nation and I suspect in those who work with him?<br/><br/>It is a very difficult disorder to treat because if is formed very early on in the un-empathetic (or unemotionally attuned) interactions of caregivers with a not-yet-verbal child.  Trump is like a very young child who sees the world as either good or bad in any particular moment.  Part of me wants to feel concerned and sad for him, but it is just so scary to think this when he is in charge of our military and our nuclear weapons as well as the pain he is cause so many close to him and our nation.","""Flipping"" es uno de los marcadores para alguien diagnosticado con trastorno límite de la personalidad. Las personas que luchan con una personalidad limítrofe luchan por mantener la conexión emocional con las personas porque o las elevan como ""buenas"" o las derriban como ""malas"". Las personalidades limítrofes crean el caos en cualquier grupo del que formen parte. Son impredecibles. Están recreando su propio caos interior. La gente comienza a sentir la rabia de la frontera y si no pueden expresar esa rabia, se sentirán deprimidos. ¿Suena familiar? ¿No es eso lo que está creando en nuestra nación y sospecho en quienes trabajan con él? <br/> <br/> Es un trastorno muy difícil de tratar porque si se forma muy temprano en los no empáticos (o interacciones sin sintonía emocional) de los cuidadores con un niño que aún no habla. Trump es como un niño muy pequeño que ve el mundo como bueno o malo en cualquier momento en particular. Una parte de mí quiere sentirse preocupada y triste por él, pero da tanto miedo pensar esto cuando está a cargo de nuestras fuerzas armadas y nuestras armas nucleares, así como el dolor que causa a tantas personas cercanas a él y a nuestra nación.",0.021472222222222243,0.574111111111111,0.021472222222222243,0.574111111111111,0.021472222222222243,0.574111111111111,0.021472222222222243,0.574111111111111,0.021472222222222243,0.574111111111111
117,Don’t we already know that the man has no moral values? Such old news now. What is frightening about this piece is the waiver of environmental laws that are in place for good reason. Now that is terrifying.,¿No sabemos ya que el hombre no tiene valores morales? Qué viejas noticias ahora. Lo que asusta de esta pieza es la renuncia a las leyes ambientales que existen por una buena razón. Eso es aterrador.,-0.11666666666666668,0.5916666666666667,-0.11666666666666668,0.5916666666666667,-0.11666666666666668,0.5916666666666667,-0.11666666666666668,0.5916666666666667,-0.11666666666666668,0.5916666666666667
118,"The bully in chief thinks he won by securing this ruling. In a way I wish Judge Curiel had not heard the case since I think this just inflated Trumps huge ego even more. He won against the ""Mexican""","El matón en jefe cree que ganó al asegurar este fallo. En cierto modo, desearía que el juez Curiel no hubiera escuchado el caso ya que creo que esto solo infló aún más el enorme ego de Trump. Ganó contra el ""mexicano""",0.30000000000000004,0.4666666666666666,0.30000000000000004,0.4666666666666666,0.30000000000000004,0.4666666666666666,0.30000000000000004,0.4666666666666666,0.30000000000000004,0.4666666666666666
119,"If a Democrat gets into office in 2020, I'd love to see Curiel nominated for SCOTUS.","Si un demócrata asume el cargo en 2020, me encantaría ver a Curiel nominado para SCOTUS.",0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.6
120,"Although you raise an interesting historical irony Editorial Board, any belief, if only to the least possible degree, that it would somehow be acknowledged by our Fake President is tantamount to a trickle of water penetrating ten feet of granite. A narcissist is a narcissist is a narcissist, to paraphrase G. Stein.","Aunque usted plantea una interesante ironía histórica en el Comité Editorial, cualquier creencia, aunque sea en el menor grado posible, de que de alguna manera sería reconocida por nuestro falso presidente equivale a un hilo de agua que penetra diez pies de granito. Un narcisista es un narcisista es un narcisista, parafraseando a G. Stein.",-0.04285714285714286,0.5571428571428572,-0.04285714285714286,0.5571428571428572,-0.04285714285714286,0.5571428571428572,-0.04285714285714286,0.5571428571428572,-0.04285714285714286,0.5571428571428572
121,"A moral victory for Judge Curiel but an environmental, social, and political disaster. What are we celebrating exactly? ","Una victoria moral para el juez Curiel, pero un desastre ambiental, social y político. ¿Qué estamos celebrando exactamente?",0.07083333333333333,0.16666666666666666,0.07083333333333333,0.16666666666666666,0.07083333333333333,0.16666666666666666,0.07083333333333333,0.16666666666666666,0.07083333333333333,0.16666666666666666
122,"Go ahead, begrudge Trump because he can't hold a grudge as long as you can.","Adelante, envidia a Trump porque él no puede guardar rencor tanto como tú puedas.",-0.05,0.4,-0.05,0.4,-0.05,0.4,-0.05,0.4,-0.05,0.4
123,"As the crooks in one of Will Shakespeare's plays pointed out. If one wants to take over the government and be tyrants, one has to get rid of all the lawyers first.   Unlike Donald Trump, when,  over 30 years ago, I was sworn in as an attorney, I took my oath to support and defend the USA, the Constitution and the laws upon which the country stands, very seriously. I still do.   In my view, trump is a traitor, putting his own ego over the responsibility to govern wisely. ","Como señalaron los delincuentes en una de las obras de Will Shakespeare. Si uno quiere tomar el control del gobierno y ser tirano, primero tiene que deshacerse de todos los abogados. A diferencia de Donald Trump, cuando, hace más de 30 años, juré como abogado, hice mi juramento de apoyar y defender a Estados Unidos, la Constitución y las leyes sobre las que se basa el país, muy en serio. Todavía lo hago. En mi opinión, trump es un traidor, que pone su propio ego sobre la responsabilidad de gobernar sabiamente.",0.2633333333333333,0.6399999999999999,0.2633333333333333,0.6399999999999999,0.2633333333333333,0.6399999999999999,0.2633333333333333,0.6399999999999999,0.2633333333333333,0.6399999999999999
124,"Trump is, after all, the whole Republican Party personified.  When the rules do what I want, I'm for law and order, when they don't, I've got all kinds of reasons that they are bad.  That includes, of course Rand disciple Paul Ryan and Smiling Mitch.  Most children by the age of 10 have gotten past this fundamental ethical incapacity.","Trump es, después de todo, todo el Partido Republicano personificado. Cuando las reglas hacen lo que quiero, estoy a favor de la ley y el orden, cuando no lo hacen, tengo todo tipo de razones por las que son malas. Eso incluye, por supuesto, al discípulo de Rand Paul Ryan y Smiling Mitch. La mayoría de los niños a la edad de 10 años han superado esta incapacidad ética fundamental.",-0.009999999999999964,0.4833333333333333,-0.009999999999999964,0.4833333333333333,-0.009999999999999964,0.4833333333333333,-0.009999999999999964,0.4833333333333333,-0.009999999999999964,0.4833333333333333
125,"Don't know what's in the heart or mind of the judge, then or now, but point of fact: It worked.  He's president.","No sé qué hay en el corazón o la mente del juez, entonces o ahora, pero el hecho es que funcionó. El es presidente.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,"Trump's actions and reactions are quite predictable to any child development (and mal-development) professional. He is unable to postpone gratification, a skill that even young children posses. For him his wishful thinking is reality: if he wants something he expects to be given it instantly. Obviously he thinks he is still in a reality show, but apparently he was like that even in his younger age. He views other people from the point of self: whether they are doing his bidding at the moment (which may change without  warning). He wants to be adored and will buy friendship with gifts. That's why at his school he was both a bully but also popular. He does not really have a fragile ego: his ego is minimal if any at all, as is his super-ego. He is all ""id"". God Help America -  3 more years!!!","Las acciones y reacciones de Trump son bastante predecibles para cualquier profesional del desarrollo (y mal desarrollo) infantil. No puede posponer la gratificación, una habilidad que incluso los niños pequeños poseen. Para él, sus ilusiones son la realidad: si quiere algo, espera recibirlo instantáneamente. Obviamente él piensa que todavía está en un reality show, pero aparentemente era así incluso en su juventud. Él ve a otras personas desde el punto de vista de sí mismo: si están cumpliendo sus órdenes en este momento (lo que puede cambiar sin previo aviso). Quiere ser adorado y comprará amistad con regalos. Es por eso que en su escuela era un matón pero también popular. En realidad, no tiene un ego frágil: su ego es mínimo, si es que tiene alguno, al igual que su superyó. Él es todo ""id"". God Help America - ¡¡¡3 años más !!!",0.08010416666666666,0.375,0.08010416666666666,0.375,0.08010416666666666,0.375,0.08010416666666666,0.375,0.08010416666666666,0.375
127,Trump is and always has been a con man.  The fact that he is now president changes nothing.,Trump es y siempre ha sido un estafador. El hecho de que ahora sea presidente no cambia nada.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,You're assuming Trump has enough intelligence to remember it is the same judge.  Very generous of you.,Está asumiendo que Trump tiene suficiente inteligencia para recordar que es el mismo juez. Muy generoso de tu parte.,0.06666666666666667,0.30833333333333335,0.06666666666666667,0.30833333333333335,0.06666666666666667,0.30833333333333335,0.06666666666666667,0.30833333333333335,0.06666666666666667,0.30833333333333335
129,"Interesting. It says a lot to be sure which the NYTimes has covered well. Its an irony of collasal strengt. But hold on here. How on God's Green Earth did this so called honest judge not recuse himself from this case? I might know the answer to this but still. Liberals- of which I am one to be sure- are too darn quick to fall on this story as some revelation, which it no doubt is, for some gain. Judges like to brag how they are outside of emotion and political persuasion and wear a blindfold when it comes to judgement. But there is a reason for recusal and he should have used it. Its as if he was showcasing his non bias expertise . Which if you have one does not need to be bolstered up. In the end he would need to rule in favor. Or else. And if he did ""or else"" his decision would have been open for appeal.  ","Interesante. Dice mucho para estar seguro de qué NYTimes ha cubierto bien. Es una ironía de fuerza collasal. Pero espere aquí. ¿Cómo demonios la Tierra Verde de Dios no se recusó este juez tan honesto de este caso? Puede que sepa la respuesta a esto, pero aún así. Los liberales, de los cuales estoy seguro, son demasiado rápidos para caer en esta historia como una revelación, que sin duda lo es, para obtener algún beneficio. A los jueces les gusta presumir de que están fuera de la emoción y la persuasión política y usan una venda en los ojos cuando se trata de juzgar. Pero hay una razón para la recusación y debería haberla utilizado. Es como si estuviera mostrando su experiencia sin prejuicios. Que si tiene uno no necesita ser reforzado. Al final, tendría que fallar a favor. Si no. Y si lo hiciera ""o de lo contrario"", su decisión habría sido apelada.",0.24814814814814815,0.5141975308641975,0.24814814814814815,0.5141975308641975,0.24814814814814815,0.5141975308641975,0.24814814814814815,0.5141975308641975,0.24814814814814815,0.5141975308641975
130,"You may be 180 degrees wrong on how this is perceived.  Rather than assuming that Trump should feel chagrined, he and his adherents are likely to think that ruling in favor of Trump is a direct result of the ""tough"" treatment that the judge received during their last interaction.  The judge would never want to go through that again, heavens no!  Thanks to Trump's tough talk, from  now on he will behave like a good judge should!  <br/><br/>Please NYT, if you want to describe the lessons Trump with get, unfortunately you need to also be able to think like him. ","Puede estar equivocado 180 grados sobre cómo se percibe esto. En lugar de asumir que Trump debería sentirse disgustado, es probable que él y sus seguidores piensen que fallar a favor de Trump es un resultado directo del trato ""duro"" que recibió el juez durante su última interacción. El juez no querría volver a pasar por eso nunca más, ¡cielos, no! Gracias a la dura charla de Trump, ¡de ahora en adelante se comportará como debería hacerlo un buen juez! <br/> <br/> Por favor, NYT, si desea describir las lecciones que recibió Trump, desafortunadamente también debe poder pensar como él.",-0.04027777777777779,0.6458333333333334,-0.04027777777777779,0.6458333333333334,-0.04027777777777779,0.6458333333333334,-0.04027777777777779,0.6458333333333334,-0.04027777777777779,0.6458333333333334
131,"In years to come, trump and his (hopefully) one term presidential scandals will far supersede the Teapot Dome Scandal, other Grant scandals, and Kennedy's nude swimming parties. His need for vindication and self gratification are so transparent it's embarrassing.","En los años venideros, Trump y sus (con suerte) escándalos presidenciales de un solo mandato reemplazarán con creces el escándalo de la cúpula de la tetera, otros escándalos de Grant y las fiestas de nudismo de Kennedy. Su necesidad de reivindicación y autogratificación es tan transparente que es vergonzoso.",-0.012499999999999997,0.6875,-0.012499999999999997,0.6875,-0.012499999999999997,0.6875,-0.012499999999999997,0.6875,-0.012499999999999997,0.6875
132,Judicial branch still holding as Trump picks away at foundation of democracy.,El poder judicial sigue resistiendo mientras Trump toma la base de la democracia.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Here exposed is the conservatives' 'deep state'. Public servants doing their job well. Here is why YOU must get involved to encourage our best and brightest to get involved in public service at all levels. It matters and the Trump Gang that Can't Shoot Straight shows why. ,"Aquí se expone el ""estado profundo"" de los conservadores. Los servidores públicos hacen bien su trabajo. He aquí por qué USTED debe participar para alentar a nuestros mejores y más brillantes a participar en el servicio público en todos los niveles. Importa y la banda Trump que no puede disparar directamente muestra por qué.",0.24,0.24666666666666667,0.24,0.24666666666666667,0.24,0.24666666666666667,0.24,0.24666666666666667,0.24,0.24666666666666667
134,Trump probably thinks he “won” because he previously bullied Curiel.  He has no concept of rule-of-law or intellectual honesty.,"Trump probablemente piensa que ""ganó"" porque previamente intimidó a Curiel. No tiene ningún concepto de estado de derecho ni honestidad intelectual.",0.06666666666666667,0.2833333333333333,0.06666666666666667,0.2833333333333333,0.06666666666666667,0.2833333333333333,0.06666666666666667,0.2833333333333333,0.06666666666666667,0.2833333333333333
135,"Sociology 101 says the FIRST time someone sees information about a topic tends to form his/her views and it takes SEVEN ALTERNATE PERSPECTIVES to change that person's mind.  One thing DT does supremely ""well"" is to lie..early and often..and the media picks it up instantly and ""boom"" it's the canon law to a huge number of our fellow citizens.  Since it does it over and over and over and over and the media repeat it over and over and over and over of COURSE it takes hold in people's minds. I wish NYT and WAPO had a page somewhere far back in the papers that listed what DT said on a given day rather than giving him headlines on pages 1 and 3.","Sociología 101 dice que la PRIMERA vez que alguien ve información sobre un tema tiende a formarse sus puntos de vista y se necesitan SIETE PERSPECTIVAS ALTERNAS para cambiar la opinión de esa persona. Una cosa que DT hace supremamente ""bien"" es mentir ... temprano y con frecuencia ... y los medios lo captan instantáneamente y ""boom"" es el derecho canónico para un gran número de nuestros conciudadanos. Dado que lo hace una y otra y otra y otra vez y los medios lo repiten una y otra vez y otra y otra vez, por supuesto, se apodera de la mente de las personas. Me gustaría que NYT y WAPO tuvieran una página en algún lugar de los periódicos que enumerara lo que DT dijo en un día determinado en lugar de darle titulares en las páginas 1 y 3.",0.12500000000000003,0.48333333333333334,0.12500000000000003,0.48333333333333334,0.12500000000000003,0.48333333333333334,0.12500000000000003,0.48333333333333334,0.12500000000000003,0.48333333333333334
136,"Judge Curiel left an Easter egg in his opinion: ""As fellow Indiana native Chief Justice Roberts observed in addressing a case surrounded by political disagreement...""","El juez Curiel dejó un huevo de Pascua en su opinión: ""Como observó el presidente del Tribunal Supremo Roberts, nativo de Indiana, al abordar un caso rodeado de desacuerdos políticos ...""",0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05
137,"One has to wonder what it must be like to be Donald Trump, oblivious and incurious to most things, existing in his private gilded sphere where everything he does is perfect and the best and anything bad is not merely excised, but erased. He is the definition of ignorance of bliss.","Uno tiene que preguntarse cómo debe ser ser Donald Trump, ajeno e indiferente a la mayoría de las cosas, existiendo en su esfera privada dorada donde todo lo que hace es perfecto y lo mejor y todo lo malo no solo se elimina, sino que se borra. Él es la definición de ignorancia de la dicha.",0.34166666666666673,0.5569444444444444,0.34166666666666673,0.5569444444444444,0.34166666666666673,0.5569444444444444,0.34166666666666673,0.5569444444444444,0.34166666666666673,0.5569444444444444
138,Leadership is when you share credit and take blame.  The exact opposite is...something else.,El liderazgo es cuando compartes el crédito y asumes la culpa. Exactamente lo contrario es ... algo más.,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
139,"Steering the ""Ship of State"" with Trump at the helm is like watching this Ship go through the Bermuda Triangle every day.We are all scared and nauseated and ready for calmer waters.","Manejar el ""Barco del Estado"" con Trump al timón es como ver este Barco atravesar el Triángulo de las Bermudas todos los días. Todos estamos asustados y con náuseas y listos para aguas más tranquilas.",-0.1,0.55,-0.1,0.55,-0.1,0.55,-0.1,0.55,-0.1,0.55
140,Another show from our favorite stable genius:  one side of his mouth has no idea  what comes out of the other.,Otro espectáculo de nuestro genio favorito del establo: un lado de su boca no tiene idea de lo que sale del otro.,0.1875,0.6875,0.1875,0.6875,0.1875,0.6875,0.1875,0.6875,0.1875,0.6875
141,"One still can't help but wonder if the judge's decision was, even a little bit, influenced by the bully who would no doubt jump all over him. This is one of the problems with an autocratic bully who has no filters. His influence on future behavior of others cannot be dismissed. So was there some subconscious effect on the decision?","Uno todavía no puede evitar preguntarse si la decisión del juez fue, aunque sea un poco, influenciada por el matón que sin duda se le echaría encima. Este es uno de los problemas con un matón autocrático que no tiene filtros. Su influencia en el comportamiento futuro de los demás no se puede descartar. Entonces, ¿hubo algún efecto subconsciente en la decisión?",-0.0625,0.39166666666666666,-0.0625,0.39166666666666666,-0.0625,0.39166666666666666,-0.0625,0.39166666666666666,-0.0625,0.39166666666666666
142,"The president could learn a valuable lesson in public service after his court victory regarding his border wall. The judge he disparaged turned a blind eye to the personal insults he received from the president and rendered his decision with a blindfold on, the way justice is meant to be rendered. <br/><br/>If he can stop gloating long enough, the president will understand the meaning of the rule of law, which means disregarding personal insults. Judge Curiel showed the president exactly how American jurisprudence should work. ","El presidente podría aprender una valiosa lección en el servicio público después de su victoria judicial con respecto a su muro fronterizo. El juez al que menospreció hizo la vista gorda ante los insultos personales que recibió del presidente y pronunció su decisión con los ojos vendados, la forma en que se debe hacer justicia. <br/> <br/> Si puede dejar de regodearse lo suficiente, el presidente comprenderá el significado del estado de derecho, lo que significa ignorar los insultos personales. El juez Curiel le mostró al presidente exactamente cómo debería funcionar la jurisprudencia estadounidense.",-0.037500000000000006,0.3104166666666666,-0.037500000000000006,0.3104166666666666,-0.037500000000000006,0.3104166666666666,-0.037500000000000006,0.3104166666666666,-0.037500000000000006,0.3104166666666666
143,"What is amazing to me is that Trump has about a third of the Republican Party like Nunes and Ryan hurting our democracy to protect Trump.<br/><br/>And the rest of the Republican Party stands by silent.<br/><br/>Of course, the Republican Party just past a tax cut for the billionaires, too.<br/><br/>Someone making $75,000 will get about $7,000 in tax deductions over the next ten years.<br/><br/>At the same time, we will add at least $10 Trillion to the debt or about $67,000 per tax payer.<br/><br/>So for $7,000 in tax relief, he got $67,000 added to his credit card.<br/><br/>Maybe I shouldn't be surprised Nunes and Ryan have no morals, don't care about integrity and democracy, and are protecting Trump.","Lo que me sorprende es que Trump tiene alrededor de un tercio del Partido Republicano como Nunes y Ryan dañando nuestra democracia para proteger a Trump. <br/> <br/> Y el resto del Partido Republicano guarda silencio. <br/> <br/> Por supuesto, el Partido Republicano acaba de superar un recorte de impuestos para los multimillonarios también. <br/> <br/> Alguien que gane $ 75,000 recibirá aproximadamente $ 7,000 en deducciones de impuestos durante los próximos diez años. <br/> < br /> Al mismo tiempo, agregaremos al menos $ 10 billones a la deuda o alrededor de $ 67,000 por contribuyente. <br/> <br/> Entonces, por $ 7,000 en desgravación fiscal, obtuvo $ 67,000 agregados a su tarjeta de crédito. < br /> <br/> Tal vez no debería sorprenderme que Nunes y Ryan no tengan moral, no se preocupen por la integridad y la democracia, y estén protegiendo a Trump.",0.018750000000000013,0.32187499999999997,0.018750000000000013,0.32187499999999997,0.018750000000000013,0.32187499999999997,0.018750000000000013,0.32187499999999997,0.018750000000000013,0.32187499999999997
144,"Equally, if not more, disturbing than Trump's total absorption in himself and his lack of principles, are those people and organizations who turn a blind eye to Trump's utter unfitness for the Presidency, as long as whatever motivates Trump results in him taking positions that happen to be favorable to them.  ","Igualmente, si no más, inquietantes que la total absorción de Trump en sí mismo y su falta de principios, son aquellas personas y organizaciones que hacen la vista gorda ante la absoluta incapacidad de Trump para la Presidencia, siempre y cuando lo que sea que motive a Trump le lleve a tomar posiciones que suceden. ser favorable a ellos.",-0.21666666666666667,0.686111111111111,-0.21666666666666667,0.686111111111111,-0.21666666666666667,0.686111111111111,-0.21666666666666667,0.686111111111111,-0.21666666666666667,0.686111111111111
145,"Just stop the world and let me off.  HE is Malice in Wonderland, and every single day is a new misadventure.  Thanks, GOP.  YOU deserve Him.  The rest of us, not so much.","Solo detén el mundo y déjame ir. ÉL es Malicia en el país de las maravillas, y cada día es una nueva desventura. Gracias, GOP. USTED lo merece. El resto de nosotros, no tanto.",0.11623376623376623,0.26720779220779217,0.11623376623376623,0.26720779220779217,0.11623376623376623,0.26720779220779217,0.11623376623376623,0.26720779220779217,0.11623376623376623,0.26720779220779217
146,"Arguably, Mr. Trump revealed his autocratic bent when at a rally in 2016 he said ""I will tell you, this court system -- the judges in this court system, federal court.""<br/>""They ought to look into that Judge Curiel because what Judge Curiel is doing is a total disgrace. OK? But we'll come back in November.<br/>Wouldn't that be wild if I'm president and I come back to do a civil case?”<br/><br/>He also showed a disturbing amount of repetition for a presidential candidate in his claims of “I’m building a wall. It’s an inherent conflict of interest. He's<br/>Mexican.""<br/>That aura of authoritarianism: Someone not favoring him is therefore utterly unethical and untrustworthy. His belief a judge should be disqualified-- if not entirely removed-- if a person being sued had prejudices.<br/>The warning signs came early.<br/>Bottom line: Few women or minorities have been appointed as federal judges by Mr. Trump.","Podría decirse que Trump reveló su inclinación autocrática cuando en un mitin en 2016 dijo: ""Les diré, este sistema judicial: los jueces en este sistema judicial, el tribunal federal"". <br/> ""Deberían investigar eso. Juez Curiel porque lo que está haciendo el juez Curiel es una vergüenza total. ¿De acuerdo? Pero volveremos en noviembre. <br/> ¿No sería una locura si soy presidente y regreso para hacer un caso civil? "" <br/> <br/> También mostró una inquietante cantidad de repetición para un candidato presidencial en sus afirmaciones de ""Estoy construyendo un muro. Es un conflicto de intereses inherente. Es <br/> mexicano"". <br / > Ese aura de autoritarismo: alguien que no lo favorece es, por lo tanto, absolutamente poco ético y poco confiable. Su creencia de que un juez debería ser descalificado, si no eliminado por completo, si una persona demandada tenía prejuicios. <br/> Las señales de advertencia llegaron temprano. <br/> En resumen: pocas mujeres o minorías han sido nombradas jueces federales por el Sr. Trump.",-0.011111111111111115,0.46388888888888885,-0.011111111111111115,0.46388888888888885,-0.011111111111111115,0.46388888888888885,-0.011111111111111115,0.46388888888888885,-0.011111111111111115,0.46388888888888885
147,"This is a repetition of a dozen things we already know. The substance of the legal decision is ignored. There are environmental consequences to allowing a wall to be built along the border, but the substance of the decision is ignored in favor of the schoolyard fisticuffs over the local bully.","Esta es una repetición de una docena de cosas que ya sabemos. Se ignora el fondo de la decisión legal. Hay consecuencias ambientales por permitir que se construya un muro a lo largo de la frontera, pero la esencia de la decisión se ignora a favor de los puñetazos en el patio de la escuela sobre el matón local.",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
148,I commend the Editorial Board for its direct characterizations of Donald Trump.  The President's character is so clearly so bad that to so thoroughly denigrate him seems entirely natural and appropriate.  We should never forget that this is the kind of President we have.  Thanks to the Editorial Board for continuing to say so.,Felicito a la Junta Editorial por sus caracterizaciones directas de Donald Trump. El carácter del presidente es tan claramente tan malo que denigrarlo tan a fondo parece completamente natural y apropiado. Nunca debemos olvidar que este es el tipo de presidente que tenemos. Gracias al Consejo Editorial por seguir diciendo eso.,0.13333333333333333,0.5111111111111112,0.13333333333333333,0.5111111111111112,0.13333333333333333,0.5111111111111112,0.13333333333333333,0.5111111111111112,0.13333333333333333,0.5111111111111112
149,"None of this will move Trump's worldview an inch.  Even though he probably recognizes that this is the same judge he previously maligned, I suspect Trump believes that this more favorable ruling is a result of his prior tweeting","Nada de esto moverá ni un centímetro la cosmovisión de Trump. Aunque probablemente reconozca que este es el mismo juez al que calumnió anteriormente, sospecho que Trump cree que este fallo más favorable es el resultado de su anterior tuiteo.",0.08333333333333334,0.19791666666666666,0.08333333333333334,0.19791666666666666,0.08333333333333334,0.19791666666666666,0.08333333333333334,0.19791666666666666,0.08333333333333334,0.19791666666666666
